Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.0786044630606824,0.0,0.0000012337644318185102,0.0,0.0,1125287312.778203,1250415260.3988762,1125287312.7782023,13482947.620672552,0.0,0.0,111645000.00000024,111645000.00000024,0.0,0.0,0.0
 August,0.0949198074090131,4.766445392386045e-9,1.1004652291901123e-7,0.0,142.99999999999997,0.0,88527600.00000001,0.0,0.0,0.0,0.0,88527600.00000001,88527600.00000001,0.0,0.0,0.0
 December,0.08738047481874982,3.925805756299755e-9,5.619947198137086e-7,0.3333333333333333,3511.3333333333335,19488087185.677223,26058572377.772144,19488087185.677235,233502018.3448698,0.0,0.0,6336983173.750098,6336983173.750098,0.0,0.0,0.0
