Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1633654153.7077231,1048282560.268645,12560293.439078778,0.0,0.0,572811299.9999994,572811299.9999994,0.0,0.0,0.0
 August,552983399.9999992,0.0,0.0,0.0,0.0,552983399.9999992,552983399.9999992,0.0,0.0,0.0
 December,58032153989.8557,25816116745.79259,309323091.000934,0.0,0.0,31906714153.062675,31906714153.062675,0.0,0.0,0.0
