Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-1.1,18.00710892703848,35.33225976791678,379.64985254071803,32.53909276198333,150.86889184127168,0.0
 01/01  02:00:00,-1.1,18.05241143871525,59.079981423345316,635.7185999922552,54.409721337428245,117.84620660848084,0.0
 01/01  03:00:00,-0.6,18.046808175244834,79.72474514154639,854.6378882777475,76.50062830483571,89.18429604490198,0.0
 01/01  04:00:00,-0.6,18.14186994756737,89.56121656505732,973.5486683822224,73.75946714519432,75.77935622428615,0.0
 01/01  05:00:00,-0.6,18.10254851520808,97.24315323592715,1044.4176075813575,93.41054994640064,64.83095471246727,0.0
 01/01  06:00:00,0.0,18.301937421494003,113.95848710647435,1236.5960148270142,100.91511379313917,41.96741458562905,0.0
 01/01  07:00:00,0.0,18.33990012433355,113.54142409200492,1255.9816492496182,88.17556551438994,42.786831339615404,0.0
 01/01  08:00:00,0.6,18.373237586518698,114.32727865914491,1266.5414027752631,92.42416184128648,41.78740755355037,0.0
 01/01  09:00:00,0.6,18.387293965256706,109.54358049459229,1216.594094230635,88.59806636541101,48.405765565684476,0.0
 01/01  10:00:00,0.6,18.19487720719205,89.65170236664179,1001.8801721873359,72.54329567401288,75.93122569156922,0.0
 01/01  11:00:00,1.1,18.136453937237572,73.78237508126017,849.7760321246931,43.8524751066627,98.22788815403634,0.0
 01/01  12:00:00,1.7,18.347795465837454,84.48239185048914,961.4599460304865,63.07987433840406,83.36936458488886,0.0
 01/01  13:00:00,2.2,18.381210406355816,70.69004680217238,821.4893296773216,46.87769098782877,102.55433589094238,0.0
 01/01  14:00:00,2.8,18.459947882412553,62.99852880646007,753.8692232717718,28.698464480193042,113.36082938638079,0.0
 01/01  15:00:00,2.8,18.15863538815257,47.7800288100926,585.1232862599344,15.92575345664083,134.34965051937397,0.0
 01/01  16:00:00,3.3,18.102921541768648,60.12476001896797,710.596050468817,34.31106767757644,117.28282017047316,0.0
 01/01  17:00:00,2.8,18.283984704609995,83.93896092848334,978.5564985932635,46.39465802390574,84.47819777242142,0.0
 01/01  18:00:00,2.2,18.36936440340178,90.04422788110539,1036.3060956034165,57.99161692656213,75.89823674705355,0.0
 01/01  19:00:00,2.2,18.36787993152167,94.91083339813743,1077.1384543796587,73.67643201123394,69.03131078208982,0.0
 01/01  20:00:00,2.2,17.60836378953647,119.9420683279068,1358.7097763896231,92.96321952728601,34.492753214025875,0.0
 01/01  21:00:00,2.2,17.979988677055342,113.82625515564115,1245.5953332860627,102.80275272919697,42.74646512247677,0.0
 01/01  22:00:00,2.8,18.02633593857911,122.42482787475208,1375.1862378280234,98.59351336485017,31.175200353610855,0.0
 01/01  23:00:00,7.2,18.149270803949065,77.59181498408326,1057.2905176964546,0.0,93.63946739844664,0.0
 01/01  24:00:00,7.8,18.002065015220396,76.85743453000143,1062.9225133787145,0.0,94.64613409704543,0.0
