Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,15.6,8.822222222,0.0,449.71410205278596,0.0,21.04386665569497,9.094786381962912,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,13.3,8.822222222,0.0,449.71410205278596,0.0,20.90901284441108,10.806659149379923,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,12.0,8.827777778,0.0,449.71410205278596,0.0,20.875388273097016,11.439624351637132,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,12.0,8.827777778,0.0,449.71410205278596,0.0,20.768716441228356,11.81341648415177,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,11.7,8.833333333,0.0,449.71410205278596,0.0,20.789590675094797,11.627655689560365,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  06:00:00,11.7,8.833333333,0.0,449.71410205278596,0.0,20.658297396654152,11.727384128267895,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  07:00:00,11.7,8.838888889,0.0,449.71410205278596,0.0,20.530189056352867,11.389731432151347,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  08:00:00,10.6,8.844444444,0.0,449.71410205278596,0.0,20.469491461778453,10.360062095658119,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  09:00:00,12.2,8.85,0.0,449.71410205278596,0.0,20.62394152858394,11.38900854056359,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  10:00:00,13.3,8.85,0.0,449.71410205278596,0.0,20.86628863965885,13.72079842895542,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  11:00:00,15.0,8.855555556,0.0,449.71410205278596,0.0,21.372138830622724,16.937117151408064,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  12:00:00,15.0,8.861111111,0.0,449.71410205278596,0.0,21.823071655714624,19.993962347826123,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,15.0,8.861111111,0.0,449.71410205278596,0.0,22.02573569679002,21.585423022747225,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,14.4,8.861111111,0.0,449.71410205278596,0.0,22.289271954480736,22.551292703071983,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,13.3,8.861111111,0.0,449.71410205278596,0.0,22.27630849466631,20.70649337879194,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,10.6,8.861111111,0.0,449.71410205278596,0.0,22.06198958346988,18.063530367764084,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  17:00:00,8.3,8.861111111,0.0,449.71410205278596,0.0,22.05200013536591,15.263138076135444,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  18:00:00,7.8,8.861111111,0.0,449.71410205278596,0.0,21.76860616271494,13.223772034507608,0.0,0.0,0.0,0.0,199.99999999999997,0.0
 01/01  19:00:00,7.8,8.861111111,0.0,449.71410205278596,0.0,21.22702602263263,11.152183379207372,0.0,0.0,0.0,0.0,199.99999999999997,0.0
 01/01  20:00:00,6.0,8.861111111,0.0,449.71410205278596,0.0,20.497783949078432,8.984829831533833,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  21:00:00,5.0,8.861111111,0.0,449.71410205278596,0.0,19.82276775246141,7.405074898751335,3.414543054321291,0.0,61.25074317188266,2.3522916373345923,196.38078906283448,0.0
 01/01  22:00:00,4.0,8.866666667,0.0,449.71410205278596,0.0,19.714948627093314,7.013766124533397,9.79836806588695,0.0,174.80053580268248,6.376257264877772,189.6074457728339,0.0
 01/01  23:00:00,4.0,8.866666667,0.0,449.71410205278596,0.0,19.304067645332996,5.847097692425475,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  24:00:00,3.3,8.866666667,0.0,449.71410205278596,0.0,19.13503509631048,5.109461398609859,0.0,0.0,0.0,0.0,199.99999999999997,0.0
 01/02  01:00:00,3.3,8.866666667,0.0,449.71410205278596,0.0,18.912003084345027,4.584700085303838,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  02:00:00,2.8,8.866666667,0.0,449.71410205278596,0.0,18.653564835154917,4.142257194295367,1.3121848281653423,0.0,22.48832542948758,0.9655457382514891,198.60630224986306,0.0
 01/02  03:00:00,2.2,8.872222222,0.0,449.71410205278596,0.0,18.61116345788313,3.8325591824041756,4.567161952055062,0.0,77.39193439878153,3.6831755325330793,195.1442578660554,0.0
 01/02  04:00:00,2.2,8.872222222,0.0,449.71410205278596,0.0,18.698190565676647,3.678737573690359,7.300905431526711,0.0,123.64323220237185,5.889430459462081,192.23777455462854,0.0
 01/02  05:00:00,2.2,8.872222222,0.0,449.71410205278596,0.0,18.63344206043845,3.489043650900229,7.8212709646478515,0.0,132.71497346655514,6.304005090929735,191.68454535960998,0.0
 01/02  06:00:00,2.2,8.872222222,0.0,449.71410205278596,0.0,19.702109181077507,5.410286215176077,34.477851478890216,0.0,593.0558260502949,27.76162714049186,163.34330106261382,0.0
 01/02  07:00:00,2.2,8.872222222,0.0,449.71410205278596,0.0,19.718492423524342,5.38555336008009,30.407559037600635,0.0,526.9795611329547,24.48443185169119,167.67053881610155,0.0
