Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-13.3,8.822222222,0.0,539.1498879765395,0.0,18.610851767258513,-6.118521525215165,10.214668291434549,151.63147635895385,0.0,2277.049253833681,44.147379903607074,74.12141886406677,0.0
 01/01  02:00:00,-12.2,8.822222222,0.0,539.1498879765395,0.0,18.609807453317735,-6.231043898315627,9.786677391888984,155.99017762341458,0.0,2373.854093140515,29.68657624090693,71.02091927549839,0.0
 01/01  03:00:00,-12.2,8.827777778,0.0,539.1498879765395,0.0,18.609908952473447,-6.072920874738992,9.270465215603954,164.2211402811635,0.0,2494.165327670564,31.252889853382708,64.2157663934688,0.0
 01/01  04:00:00,-12.2,8.827777778,0.0,539.1498879765395,0.0,18.61029411506602,-6.1032553895250095,8.173363063635275,174.66822299857697,0.0,2653.7050046290306,24.212063438318697,55.81076476342709,0.0
 01/01  05:00:00,-13.3,8.833333333,0.0,539.1498879765395,0.0,18.611472135631622,-5.6328830016545,8.907335558863611,179.8007079311212,0.0,2703.484945090021,29.368087475499966,51.389329782000324,0.0
 01/01  06:00:00,-13.3,8.833333333,0.0,539.1498879765395,0.0,20.13884698556449,-4.684652253419362,8.573257877861677,237.15429736624657,0.0,3626.0467135338554,38.682631257689266,4.255154109143122,347.85222109062533
 01/01  07:00:00,-12.2,8.838888889,0.0,539.1498879765395,0.0,20.28103855092322,-4.506212281064851,8.678444788968424,218.77763491116363,0.0,3410.204240841398,41.55741126127798,19.09874888518699,0.0
 01/01  08:00:00,-12.2,8.844444444,0.0,539.1498879765395,0.0,20.28290201398632,-4.172195047515759,8.421529717842255,213.04871707825924,0.0,3314.6257153118268,48.61950476663992,23.623061731240814,0.0
 01/01  09:00:00,-12.2,8.85,0.0,539.1498879765395,0.0,20.281845626592226,-4.041351766668506,8.2124421515976,205.17060177853458,0.0,3190.8393718065117,46.821607091233886,30.145293679728645,0.0
 01/01  10:00:00,-10.6,8.85,0.0,539.1498879765395,0.0,20.27979041516608,-2.886747361519001,9.838564697124106,175.87072737706256,0.0,2779.261677654004,43.72664259661219,54.44979814076512,0.0
 01/01  11:00:00,-10.6,8.855555556,0.0,539.1498879765395,0.0,20.278785726549263,-1.6695850950300206,8.031211955259463,160.46987602856865,0.0,2533.8209240351966,30.449062518109553,67.41248501853859,0.0
 01/01  12:00:00,-10.6,8.861111111,0.0,539.1498879765395,0.0,20.278701935812645,0.4494615369253676,8.123720053448585,139.91005818707742,0.0,2209.6699175913704,26.54785967027639,84.39989770900041,0.0
 01/01  13:00:00,-8.3,8.861111111,0.0,539.1498879765395,0.0,20.278033521017473,4.247982254501306,9.672118529865806,96.44496004677683,0.0,1576.8754279441648,0.08239264768516649,120.72368775665092,0.0
 01/01  14:00:00,-7.8,8.861111111,0.0,539.1498879765395,0.0,20.27774607054355,6.612533445794081,10.934348605559345,73.02588087485893,0.0,1199.7953343008408,3.540840702198262,139.91349537324948,0.0
 01/01  15:00:00,-7.8,8.861111111,0.0,539.1498879765395,0.0,20.278138552281497,7.303044716816999,10.840104970889813,60.906240124111925,0.0,1000.9530047864321,2.9531901640784994,149.8856657551941,0.0
 01/01  16:00:00,-6.7,8.861111111,0.0,539.1498879765395,0.0,20.277256156798938,9.110792487897672,13.529294878161302,42.806958844742184,0.0,716.726025777422,0.036569761840182555,164.81341551997286,0.0
 01/01  17:00:00,-7.8,8.861111111,0.0,539.1498879765395,0.0,20.278992920606715,7.483389821701269,13.531351914608772,43.697554405100774,0.0,725.3361789676624,0.037330662540228696,164.08129435166745,0.0
 01/01  18:00:00,-7.8,8.861111111,0.0,539.1498879765395,0.0,20.278095155631426,4.510188744578013,13.755157895245812,58.300624625131285,0.0,968.2026841822246,0.04980601270156579,152.07779910638322,0.0
 01/01  19:00:00,-12.2,8.861111111,0.0,539.1498879765395,0.0,20.27769409753697,1.3466600369220305,13.273707451431939,96.52769788949857,0.0,1516.960475096422,26.881262903327134,119.95709106846559,0.0
 01/01  20:00:00,-11.1,8.861111111,0.0,539.1498879765395,0.0,20.277342194049794,-1.045537960528162,13.40918139140923,101.87347471843434,0.0,1617.0824347369214,28.030606746813298,115.59750216584392,0.0
 01/01  21:00:00,-11.1,8.861111111,0.0,539.1498879765395,0.0,20.27667096019491,-2.478541294263481,13.235913823435336,117.01539830836737,0.0,1856.7188645543567,32.19689044443119,103.05247401354929,0.0
 01/01  22:00:00,-11.1,8.866666667,0.0,539.1498879765395,0.0,20.27753980725945,-3.74698853185791,10.231215066748879,133.9289870745531,0.0,2116.2177179734726,29.346468416356807,89.22145054634646,0.0
 01/01  23:00:00,-12.2,8.866666667,0.0,539.1498879765395,0.0,18.62935374961011,-4.990894054090303,11.560825291393861,94.97698493774251,0.0,1448.0011792281614,26.426562915358684,121.25092016436659,0.0
 01/01  24:00:00,-12.2,8.866666667,0.0,539.1498879765395,0.0,18.610027100875183,-5.41412835575829,11.207937507414073,113.95516430814334,0.0,1733.069135569292,31.706848894267267,105.51608308245528,0.0
 01/02  01:00:00,-12.2,8.866666667,0.0,539.1498879765395,0.0,18.609085078829597,-5.143034486811015,11.587332962351958,129.97224489978055,0.0,1985.9214216474031,24.59459641597354,92.53638168321044,0.0
 01/02  02:00:00,-13.3,8.866666667,0.0,539.1498879765395,0.0,18.610551580194368,-5.042524358274987,10.320770761989582,156.04949110665348,0.0,2349.3530717954,38.022583806535806,70.66453565087866,0.0
 01/02  03:00:00,-13.3,8.872222222,0.0,539.1498879765395,0.0,18.61123104954265,-4.640793483488443,10.437485086616865,163.041511817637,0.0,2453.442240561646,39.72618337082055,64.8696680050388,0.0
 01/02  04:00:00,-10.6,8.872222222,0.0,539.1498879765395,0.0,18.61263318814247,-4.45755529338666,11.305696717741757,139.13914283775762,0.0,2140.4254160126256,40.68809585114674,84.71609081822585,0.0
 01/02  05:00:00,-10.0,8.872222222,0.0,539.1498879765395,0.0,18.61193668533248,-3.670776027210867,12.307914836226164,133.85294699407297,0.0,2079.428695872,33.80707984402768,89.25576659564788,0.0
 01/02  06:00:00,-10.0,8.872222222,0.0,539.1498879765395,0.0,20.188842065344836,-2.1859992807705457,11.910073140823501,190.1639464520149,0.0,3013.717367228403,48.03152376415078,42.659753429029564,0.0
