Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.5232562602198796,0.912032746302626,1.0253559384721949,0.0,0.0,2507307856.6015296,2983789686.706701,2507307856.6015286,0.0,29315030.10517369,0.0,0.0,447166800.0000001,447166800.0000001,0.0,0.0,0.0
 August,0.17233169854884536,0.7365359419870496,0.604340136352491,0.0,0.0,0.0,853014879.3654894,0.0,303621713.39323694,23045265.972251654,0.0,0.0,526347900.0000006,526347900.0000006,0.0,0.0,0.0
 December,0.35061555207055917,0.7220081990920886,0.7148766331490242,0.0,0.0,46285609744.729515,73209786160.9034,46285609744.72906,2863519953.937454,781455107.4582696,0.0,0.0,23279201354.779305,23279201354.779305,0.0,0.0,0.0
