Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,1.1,15.627013775115277,52.58702502364088,573.13939302022,54.95037160751737,161.518023643258,0.0
 01/01  02:00:00,0.0,15.756399690338322,78.99809619738221,874.1874772477281,67.54236616031238,142.21218611001126,0.0
 01/01  03:00:00,-1.1,15.78186515735528,93.69458910757363,1027.4263193418722,83.46202715704878,131.27591798090478,0.0
 01/01  04:00:00,-1.1,15.870485479954558,100.64962680652663,1104.4341011849663,89.61770045271251,126.17481577101456,0.0
 01/01  05:00:00,-1.7,15.874598545140433,105.850995439851,1164.9196459610775,89.62091788218595,122.32705286788905,0.0
 01/01  06:00:00,-1.7,15.909333415758498,109.9289918937481,1209.7846879487863,93.14884634256578,119.33359209412235,0.0
 01/01  07:00:00,-2.2,15.895771750429926,114.5033436040677,1262.011131187163,92.96043839778717,115.95186470893309,0.0
 01/01  08:00:00,-2.2,15.91137319132294,117.94465133216588,1299.5786807207337,95.73693188807901,113.42620713548453,0.0
 01/01  09:00:00,-2.8,18.73599508336446,276.53170882186953,3002.878536370455,210.11907311415038,0.0,1797.0480637187611
 01/01  10:00:00,-1.7,20.60851676454334,276.53170882186953,3179.739125824396,230.74445077150912,0.0,671.2921716655928
 01/01  11:00:00,0.0,21.57814236265652,209.25917003214366,2596.8251714028574,156.7383168811439,47.12052505004682,0.0
 01/01  12:00:00,1.1,21.935451097673244,139.10226232704323,1763.0600430210045,112.04939903173083,98.48019403495618,0.0
 01/01  13:00:00,2.8,22.003617085410887,79.12457363521858,1041.085984169395,52.4706684865461,142.4817159853228,0.0
 01/01  14:00:00,3.9,21.71139164431121,42.68458819514665,563.8814562871058,30.415127911128526,169.0041283377747,0.0
 01/01  15:00:00,5.0,21.65058371140469,26.251699078904224,333.4840972230952,27.034665289127613,180.93858502186137,0.0
 01/01  16:00:00,6.1,21.56549205368233,27.399734894349848,419.9373525692312,0.0,180.18329614995463,0.0
 01/01  17:00:00,5.6,21.634921347892906,37.62356995104441,572.7058602983582,0.0,172.78896506202838,0.0
 01/01  18:00:00,3.3,21.473679724211742,63.99177273125361,825.943351464248,51.09081109863923,153.4654661608485,0.0
 01/01  19:00:00,1.7,21.48351714447515,88.48479816071546,1152.870982598528,52.84885715589698,135.63028628729765,0.0
 01/01  20:00:00,1.1,21.54480695343513,110.85516152549194,1442.0365987095674,63.59486619483547,119.31991295996791,0.0
 01/01  21:00:00,0.6,18.911580728813817,0.0,0.0,0.0,200.0,0.0
 01/01  22:00:00,0.0,17.224916643555023,0.0,0.0,0.0,200.0,0.0
 01/01  23:00:00,0.0,15.9566046026065,0.0,0.0,0.0,200.0,0.0
 01/01  24:00:00,-1.1,15.60557089603174,31.861418416935514,350.77362224018475,28.467789978972938,176.62852633648106,0.0
