Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.39810611787594496,0.32602941312889167,0.5538503463069361,0.0,0.0,485945707.63014054,648773203.3146346,485945707.63014007,5822495.6844948,0.0,0.0,157004999.99999964,157004999.99999964,0.0,0.0,0.0
 July,0.23879742477258392,0.7218042571349181,0.6809116060819895,0.0,145.16666666666666,0.0,104257799.99999999,0.0,0.0,0.0,0.0,104257799.99999999,104257799.99999999,0.0,0.0,0.0
 December,0.250255083068414,0.3946999438322377,0.44949827552115645,0.0,2219.0,7512807622.265874,14678095937.80877,7512807622.26588,90016825.48532012,0.0,0.0,7075271490.057943,7075271490.057943,0.0,0.0,0.0
