Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2128690845.0277963,424326052.8491467,731252.0017624873,27091940.176889405,0.0,0.0,1676541599.999994,1676541599.999994,0.0,0.0,0.0
 August,941776001.6083727,0.0,590648283.1645942,49679018.443777524,0.0,0.0,301448700.0000009,301448700.0000009,0.0,0.0,0.0
 December,62909846817.283,8252121127.35198,10981647349.51167,1540321676.5029163,0.0,0.0,42135756663.91567,42135756663.91567,0.0,0.0,0.0
