Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.3176344109441378,0.22961845102277662,0.3022003529155114,0.0,0.0,302179752.4734803,22375198.85251835,62305373.935629986,0.0,692711578.1157855,386860325.2616287,25479183.23518335,27735769.61897455,0.0,0.0,252636300.00000024,252636300.00000024,0.0,0.0,0.0
 August,0.1887011900970655,0.47873498402181686,0.4133857580843771,0.0,0.0,3555955.5243716575,0.0,0.0,0.0,548831877.1332098,3555955.5243716566,281575459.13975745,25419162.469080698,0.0,0.0,238281299.99999946,238281299.99999946,0.0,0.0,0.0
 December,0.2788067144356151,0.40579862406608175,0.46109690131155895,0.0,9.666666666666666,9773416844.133759,394769622.5621679,1630745603.0156221,2999194.8007661058,30858777584.53137,11801931264.512308,4356993022.008154,1156784563.5503569,0.0,0.0,13543068734.460728,13543068734.460728,0.0,0.0,0.0
