Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,0.0789117723616927,0.5550314008949998,0.7209749470206255,0.0,0.0,0.0,0.0,0.0,0.0,671287309.7239717,0.0,361695905.9055192,34443403.81845245,0.0,0.0,275147999.99999964,275147999.99999964,0.0,0.0,0.0
 December,0.2622140569356687,1.017042011891819,1.338868962331142,0.0,0.0,624006942.6787306,38211388.11432554,56875341.119132526,588667.5918855921,1521061804.4231958,719682339.5040752,0.0,59360964.91912268,0.0,0.0,742018500.0000007,742018500.0000007,0.0,0.0,0.0
 December,0.18262667174720468,0.6072941795174228,0.7938062301579786,0.0,10.666666666666668,10916314131.549074,685469332.3287655,2594298165.9855304,38791994.73493033,37559154501.45801,14234873624.598415,5763092877.475167,1612202430.153835,0.0,0.0,15948985569.230492,15948985569.230492,0.0,0.0,0.0
