Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,7.0,21.34527390773768,50.68216162924055,755.7073505966798,0.0,117.75989921823462,0.0
 01/01  02:00:00,7.0,21.180302639688485,49.065501385401404,731.300779748893,0.0,120.38319501125576,0.0
 01/01  03:00:00,7.0,21.29859386576471,57.40478634175108,852.7389712634593,0.0,106.85134054389663,0.0
 01/01  04:00:00,7.0,21.339295127118337,60.63901428953744,902.8916400506982,0.0,101.60327645533383,0.0
 01/01  05:00:00,7.0,21.356015283277898,62.357859333435265,929.2173989710313,0.0,98.81416910287946,0.0
 01/01  06:00:00,7.0,21.364865832707412,63.13371172407613,941.0792069362549,0.0,97.5552216399665,0.0
 01/01  07:00:00,7.0,21.198795584577063,58.00767705103635,864.8388293423269,0.0,105.8730517121234,0.0
 01/01  08:00:00,9.0,20.989338105900075,46.54319840853359,706.8017941062978,0.0,124.47604433637369,0.0
 01/01  09:00:00,11.0,20.768659773747913,38.8229128999901,601.2302200559083,0.0,0.0,0.0
 01/01  10:00:00,12.0,21.104947831753623,40.58280365021623,633.7579817246827,0.0,0.0,0.0
 01/01  11:00:00,12.0,21.060411345521146,32.56081019148705,511.6858311256346,0.0,0.0,0.0
 01/01  12:00:00,13.0,20.86904284033688,22.701271268496544,361.16676781025404,0.0,0.0,0.0
 01/01  13:00:00,14.0,20.855648704429722,18.37518476043156,295.4157082156186,0.0,0.0,0.0
 01/01  14:00:00,15.0,21.039321456851088,17.987634132634458,293.34140640993775,0.0,0.0,0.0
 01/01  15:00:00,15.0,20.93303256728551,15.069107370143666,246.51261107678056,0.0,0.0,0.0
 01/01  16:00:00,13.0,20.68469527957619,13.901541783217503,220.67439605452915,0.0,0.0,0.0
 01/01  17:00:00,10.0,20.98202522366851,19.403747660163457,295.13074218386987,0.0,0.0,0.0
 01/01  18:00:00,9.0,21.065414201704776,19.926939461453827,301.28133418014266,0.0,167.66527991504182,0.0
 01/01  19:00:00,9.0,21.09023862476735,21.31526676200012,322.79428919047285,0.0,165.412491686508,0.0
 01/01  20:00:00,9.0,20.771638322666686,19.321448463984623,292.74457823973967,0.0,168.64778813989997,0.0
 01/01  21:00:00,9.0,20.70581565756236,25.262620866499137,380.38360689090916,0.0,159.0072637139895,0.0
 01/01  22:00:00,9.0,20.92188776163703,36.420964986847196,547.6683529245809,0.0,140.9010244472411,0.0
 01/01  23:00:00,9.0,21.273854563407657,47.9985827572149,724.7058913536862,0.0,122.11444507414531,0.0
 01/01  24:00:00,9.0,21.37150676271294,50.308713560115415,764.7868706362736,0.0,118.36587982076456,0.0
