Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1095107070.696896,976427213.9007951,0.0,75623856.79610227,0.0,0.0,43056000.00000013,43056000.00000013,0.0,0.0,0.0
 August,294864085.13920015,9675335.729609754,244256127.6574508,23355621.752139863,0.0,0.0,17577000.00000009,17577000.00000009,0.0,0.0,0.0
 December,22714699897.711548,16151414179.256168,3558029567.5863137,1479316564.0504234,0.0,0.0,1525939586.8181489,1525939586.8181489,0.0,0.0,0.0
