Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-19.0,20.993532571744607,-18.975716444233528,0.0,0.0
 01/01  02:00:00,-21.0,20.537595076456229,-16.67195285953784,2.5725238064803976,214.7029331192998
 01/01  03:00:00,-19.0,20.508174205390728,-16.336609147396787,11.92161968217318,994.9788246264227
 01/01  04:00:00,-19.0,20.496505860876718,-15.74651679398927,21.181250847561775,1767.7879880649503
 01/01  05:00:00,-19.0,20.51367169929239,-15.445361311986926,25.619252218467094,2138.183748493108
 01/01  06:00:00,-17.0,20.546038066915839,-14.682348451451566,22.706137050401645,1895.0550475954117
 01/01  07:00:00,-17.0,20.547638905561084,-13.759558075756319,21.99640026486782,1835.8203889256216
 01/01  08:00:00,-18.0,20.53614821857358,-13.911657713065104,24.32964735919467,2030.5532786979582
 01/01  09:00:00,-16.6,20.572003671757579,-12.018043766583804,16.031416250241919,1337.9825999326764
 01/01  10:00:00,-15.2,20.559443044847006,-8.671146138339417,14.55377031964902,1214.6582152910642
 01/01  11:00:00,-13.8,20.59649325373565,-3.8519582919017858,2.633812417725177,219.8180829064133
 01/01  12:00:00,-12.4,20.762589485197976,-3.071507580923311,0.0,0.0
 01/01  13:00:00,-11.0,21.013923985485357,-0.2630884851676325,0.0,0.0
 01/01  14:00:00,-9.0,21.115036405825575,-0.3325734691103252,0.0,0.0
 01/01  15:00:00,-14.0,21.034257260815289,-2.107474627065368,0.0,0.0
 01/01  16:00:00,-15.0,20.975836309501348,-6.146147241082413,0.0,0.0
 01/01  17:00:00,-16.0,20.5970571825136,-9.590598687509907,0.0,0.0
 01/01  18:00:00,-17.0,20.55389515185178,-9.963912274983095,1.8669316429037575,155.81418475309429
 01/01  19:00:00,-17.0,20.560943488365149,-11.68217057944565,1.2081956008876716,100.83605004508037
 01/01  20:00:00,-14.0,20.690579077115456,-15.104666578979803,0.0,0.0
 01/01  21:00:00,-14.0,20.61892289598179,-15.509774052802584,0.0,0.0
 01/01  22:00:00,-14.0,20.515638476665577,-11.160938050482118,5.358518996426619,447.2221958879853
 01/01  23:00:00,-13.0,20.501258944085718,-10.706370359457,15.369645564452498,1282.7511937418227
 01/01  24:00:00,-13.0,20.490238971306739,-9.949741332790822,26.737539961982415,2231.5160853987065
 07/21  01:00:00,19.307999999999998,24.180573920074776,18.237840300116948,0.0,0.0
 07/21  02:00:00,18.671999999999998,23.812629532118448,17.11316344931693,0.0,0.0
 07/21  03:00:00,18.194999999999998,23.56439595579445,16.247992188955008,0.0,0.0
 07/21  04:00:00,17.717999999999998,23.352570073166598,15.574262597677999,0.0,0.0
 07/21  05:00:00,17.4,23.491985422128157,15.407996715535543,0.0,0.0
 07/21  06:00:00,17.717999999999998,24.063612220257938,17.227734567732168,0.0,0.0
 07/21  07:00:00,18.830999999999997,24.527993473570186,21.13889378270636,0.0,0.0
 07/21  08:00:00,21.534,24.898966779045624,26.939090230728973,0.0,0.0
 07/21  09:00:00,24.554999999999997,25.115288427000054,33.76137112389057,0.0,0.0
 07/21  10:00:00,27.257999999999997,25.454438458553587,40.14626769713292,0.0,0.0
 07/21  11:00:00,29.642999999999998,25.559393355001168,45.61812853949126,5.702119299258002,0.0
 07/21  12:00:00,31.232999999999998,25.573049560929687,49.71872195720704,9.353013856959575,0.0
 07/21  13:00:00,32.504999999999998,25.585836938185797,52.33916131380847,14.914427870704405,0.0
 07/21  14:00:00,33.3,25.59877789086842,53.389731634058538,23.13607894124298,0.0
 07/21  15:00:00,33.3,25.589595592422027,52.86613484241293,28.20739056908921,0.0
 07/21  16:00:00,32.346,25.57655536929754,50.652202494609458,31.279126008968676,0.0
 07/21  17:00:00,31.073999999999999,25.573282225600125,46.958351396907037,35.64845412296215,0.0
 07/21  18:00:00,29.483999999999999,25.563990347566205,42.08676260300323,38.71403634538081,0.0
 07/21  19:00:00,27.098999999999998,25.54853668011728,36.232400451998937,38.24473047865728,0.0
 07/21  20:00:00,25.349999999999999,25.522001713307298,30.751942644896123,27.70139462521468,0.0
 07/21  21:00:00,23.918999999999998,25.52869478740213,26.568446967522069,20.012315007227838,0.0
 07/21  22:00:00,22.487999999999997,25.530838910770716,23.577318125764426,9.844715310880963,0.0
 07/21  23:00:00,21.374999999999998,25.481273113253729,21.438509949587446,0.0,0.0
 07/21  24:00:00,20.261999999999998,24.988258983580413,19.665474125361564,0.0,0.0
 12/21  01:00:00,-14.1,20.71405051828623,-14.073903060550487,0.0,0.0
 12/21  02:00:00,-14.1,20.525325528037109,-10.912148358898408,6.134683379940145,512.0009043700197
 12/21  03:00:00,-14.1,20.514083080333525,-11.002366755752324,13.286594483955007,1108.8996726427716
 12/21  04:00:00,-14.1,20.5096085923565,-10.69545968849357,21.272081323256818,1775.3687029641556
 12/21  05:00:00,-14.1,20.52571265314251,-10.653224258890678,23.74830256113836,1982.0342201058027
 12/21  06:00:00,-14.1,20.54443373518572,-10.597609160956968,22.004441450604295,1836.4915065879846
 12/21  07:00:00,-14.1,20.543622365625717,-10.572386128047642,22.008007153055645,1836.7891002479567
 12/21  08:00:00,-14.1,20.53495190007523,-10.5496876581269,24.23178290557757,2022.3855077382576
 12/21  09:00:00,-14.1,20.51258290792968,-10.526016099102979,31.767869505084009,2651.3475772355966
 12/21  10:00:00,-14.1,20.512536683083096,-10.51145464668909,37.0860996311645,3095.2072624974077
 12/21  11:00:00,-14.1,20.519182397143607,-10.504355994717902,40.18733599711181,3354.036565607376
 12/21  12:00:00,-14.1,20.523484267432076,-10.499312804379017,42.40209755977287,3538.8806484746958
 12/21  13:00:00,-14.1,20.52548145606687,-10.4956728912716,44.24293125360099,3692.5166974216906
 12/21  14:00:00,-14.1,20.526611114060345,-10.493231400989919,45.80665024942055,3823.0247433068568
 12/21  15:00:00,-14.1,20.527304985254653,-10.491634547982934,47.15614642364649,3935.6537444883817
 12/21  16:00:00,-14.1,20.53474399487774,-10.490636890879907,46.255475847099159,3860.48374447834
 12/21  17:00:00,-14.1,20.552802538927638,-10.489515755288834,40.753411167603569,3401.281220511803
 12/21  18:00:00,-14.1,20.561558197396225,-10.487720834309418,34.72739163768131,2898.3494051290665
 12/21  19:00:00,-14.1,20.570351274197717,-10.48650447287621,27.46932283250612,2292.5907111464309
 12/21  20:00:00,-14.1,20.56427133915384,-10.485256731842098,23.259630064981278,1941.2495952967518
 12/21  21:00:00,-14.1,20.553149751485628,-10.484837835076768,21.904791478385709,1828.1747161790129
 12/21  22:00:00,-14.1,20.52702146660915,-10.48443616230957,26.713783652716694,2229.533382938737
 12/21  23:00:00,-14.1,20.50103750050394,-10.484533081099885,36.22283443290602,3023.1591167585777
 12/21  24:00:00,-14.1,20.491517323979495,-10.485200840652274,46.00623056507622,3839.6817239171834
