Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,5089588426.682034,4759570489.17991,57028137.50212444,0.0,0.0,272989799.99999917,272989799.99999917,0.0,0.0,0.0
 July,681430499.9999995,0.0,0.0,0.0,0.0,681430499.9999995,681430499.9999995,0.0,0.0,0.0
 December,93073359622.32205,74050435086.12094,887256193.3442646,0.0,0.0,18135668342.857628,18135668342.857628,0.0,0.0,0.0
