Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.166666666666666,20.76633579226646,12.171743937665894,19.685764105001628,23.820803203312817,1988.0851264137161
 01/01  02:00:00,11.0,20.766875731793917,13.51515494393611,19.15191245738302,24.02217392253743,2004.8915341728805
 01/01  03:00:00,11.0,20.7661742417701,14.119536919166384,19.080581133627465,23.757232792348812,1982.7795375366807
 01/01  04:00:00,11.0,20.76643058094241,14.22453718293126,19.076168493662706,23.359390916548836,1949.5756397003363
 01/01  05:00:00,11.0,20.766358959411086,14.17877467281331,18.96420728238517,23.43752356905988,1956.096593801618
 01/01  06:00:00,10.416666666666666,20.766849408438063,14.119402827126592,19.08143897605645,22.772110365205023,1900.5611829167674
 01/01  07:00:00,10.0,20.767232107484915,13.909908449788754,19.146616022339977,21.695246020488508,1810.686044424442
 01/01  08:00:00,10.0,20.76813840021231,13.789124735502307,19.122474208731195,20.119857152326333,1679.2040305570263
 01/01  09:00:00,10.0,20.769246215453986,14.366379421278117,19.016977661382906,17.9530430283671,1498.3616427173329
 01/01  10:00:00,10.0,20.77106184544051,15.601027437822244,18.89182842902407,15.39382305996773,1284.7690484219322
 01/01  11:00:00,10.0,20.776206720780344,17.884139023028442,18.768650377485034,9.148445168461896,763.5295759758886
 01/01  12:00:00,10.0,20.775295955447827,19.360151444478266,18.790829645149785,6.836394893069169,570.5657735047038
 01/01  13:00:00,10.583333333333334,20.77587705623481,18.573231183761667,18.7498330443559,6.009922555200749,501.58836127033925
 01/01  14:00:00,10.416666666666666,20.776695671746566,19.29910953827454,18.604134741992397,5.039398959270739,420.5884256496265
 01/01  15:00:00,10.583333333333334,20.776310102488253,19.230697452877205,18.492468922423893,5.206051023488552,434.4972131632019
 01/01  16:00:00,11.0,20.7755887119572,18.267109953879512,18.490783885308016,5.7125997922551575,476.77379235294217
 01/01  17:00:00,9.833333333333334,20.774474057432716,17.410628615050054,18.512236425923486,6.871035825319603,573.456907006139
 01/01  18:00:00,9.0,20.77267517414914,16.15249261535956,18.534237416743157,8.978987939459044,749.3866693044206
 01/01  19:00:00,9.583333333333334,20.772126780147858,15.14898277207387,18.47364074288911,10.462860957290962,873.2307668799381
 01/01  20:00:00,10.0,20.771230069216525,14.749898415314595,18.38307485962214,12.0690926776866,1007.2869263484978
